,winery,wine,year,rating,num_reviews,country,region,type,body,acidity,price_predicted
924,Bodegas Vilano,Premium,2018,4.4,79,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.39539104480332
925,Pago de Vallegarcia,Hipperia Red Blend,2018,4.4,79,Espana,Castilla,Red,4.0,3.0,37.50487985291238
926,Alonso del Yerro,Maria Ribera del Duero,2016,4.4,78,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,46.13757030484726
927,Emilio Moro,Vendimia Seleccionada,2019,4.4,77,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.23633040383493
928,Artadi,Vina El Pison,2016,4.4,77,Espana,Vino de Espana,Tempranillo,4.0,2.0,23.714266918266276
929,Clos Figueras,Clos Figueres,2017,4.4,75,Espana,Priorato,Priorat Red,4.0,3.0,40.585274434129815
930,Bodegas Monte La Reina,Castillo de Monte la Reina Cuvee Privee,2015,4.4,75,Espana,Toro,Toro Red,5.0,3.0,32.722439173672456
931,Alonso del Yerro,Maria Ribera del Duero,2015,4.4,75,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,24.642175004789124
932,Sacristia AB,Amontillado Saca,2017,4.4,74,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,31.189948855430657
933,Ontanon,Queiron Reserva Vinedos Familiares,2011,4.4,74,Espana,Rioja,Rioja Red,4.0,3.0,26.343844232217407
934,Martinet,Cami Pesseroles,2011,4.4,74,Espana,Priorato,Priorat Red,4.0,3.0,56.82268367809229
935,Toro Albala,Don PX Gran Reserva,1990,4.4,73,Espana,Montilla-Moriles,Pedro Ximenez,5.0,1.0,18.377307373516942
936,Ferrer Bobet,Seleccio Especial Vinyes Velles,2017,4.4,73,Espana,Priorato,Priorat Red,4.0,3.0,46.213917108309715
937,Dominio de Atauta,Llanos del Almendro Ribera del Duero,2011,4.4,73,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,43.071861137927726
938,Alta Alella,Dolc Mataro,2018,4.4,72,Espana,Alella,unknown,4.0,3.0,26.070543366257198
939,Muga,Prado Enea Gran Reserva,1989,4.4,72,Espana,Rioja,Rioja Red,4.0,3.0,23.400875671752374
940,Muga,Prado Enea Gran Reserva,1991,4.4,72,Espana,Rioja,Rioja Red,4.0,3.0,32.368568714689445
941,Teso La Monja,Victorino,2019,4.4,71,Espana,Toro,Toro Red,5.0,3.0,20.249557186798484
942,Bodegas Roda,Roda I Reserva Rioja,2017,4.4,71,Espana,Rioja,Rioja Red,4.0,3.0,32.80714002352215
943,Bodega Elias Mora,Toro 2V Premium,2005,4.4,70,Espana,Toro,Toro Red,5.0,3.0,43.20274898440607
944,Tridente,Rejon Tempranillo,2018,4.4,70,Espana,Castilla y Leon,Tempranillo,4.0,2.0,19.723211115779122
945,Joan Simo,Les Eres Vinyes Velles,2015,4.4,70,Espana,Priorato,Priorat Red,4.0,3.0,21.549349934442716
946,Hacienda Lopez de Haro,Gran Reserva Classica Blanco,2012,4.4,70,Espana,Rioja,Rioja White,3.0,3.0,43.775783640714735
947,Can Axartell,The Artist,2016,4.4,69,Espana,Mallorca,Red,4.0,3.0,23.622746590851648
948,Juan Pinero,Amontillado 30 Years Old V.O.R.S Sherry,2017,4.4,69,Espana,Jerez Amontillado,Sherry,4.0,3.0,47.1131835318447
949,Pazo Barrantes,La Comtesse de Pazo Barrantes Albarino,2017,4.4,69,Espana,Rias Baixas,Albarino,3.0,3.0,30.408324929851233
950,Sara Perez y Rene Barbier,Gratallops Partida Bellvisos,2007,4.4,69,Espana,Priorato,Priorat Red,4.0,3.0,23.729283210078165
951,Abadia Retuerta,Seleccion Especial,2018,4.4,68,Espana,Sardon de Duero,Red,4.0,3.0,33.82989156809708
952,Abel Mendoza Monge,5V Blanco,2019,4.4,68,Espana,Rioja,Rioja White,3.0,3.0,11.416230718742554
953,Mas Llunes,Finca Butaros Vinya Centenaria,2015,4.4,67,Espana,Emporda,Red,4.0,3.0,39.352131579463276
954,Familia Torres,Grans Muralles,2016,4.4,67,Espana,Conca de Barbera,Red,4.0,3.0,23.385322125146786
955,Losada,La Bienquerida,2018,4.4,66,Espana,Bierzo,Mencia,3.0,3.0,22.3744969758975
956,Artadi,El Carretil,2016,4.4,66,Espana,Vino de Espana,Tempranillo,4.0,2.0,41.41038113970694
957,Marques de Vargas,Seleccion Privada,2011,4.4,65,Espana,Rioja,Rioja Red,4.0,3.0,34.9308792733716
958,Protos,Seleccion Finca el Grajo Viejo,2017,4.4,65,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,18.052138154555905
959,Bodegas Frontaura,Aponte Winemaker's Private Collection Tempranillo,2008,4.4,66,Espana,Toro,Tempranillo,4.0,2.0,39.68773861800719
960,Roig Parals,Cami de Cormes,2018,4.4,65,Espana,Emporda,Red,4.0,3.0,40.81583027713009
961,Oxer Wines,Kalamity Rioja,2017,4.4,65,Espana,Rioja,Rioja Red,4.0,3.0,23.126590335596802
962,Perinet,1194,2016,4.4,64,Espana,Priorato,Red,4.0,3.0,37.995476746885515
963,Cepa 21,Malabrigo Ribera del Duero,2018,4.4,65,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,30.186119981178535
964,Romate,Old & Plus Pedro Ximenez,2017,4.4,64,Espana,Jerez Pedro Ximenes (PX),Sherry,4.0,3.0,26.7800220782658
965,Avgvstvs,Reserva Trajanvs,2016,4.4,64,Espana,Penedes,Red,4.0,3.0,46.91072177009141
966,Alvaro Palacios,Finca Dofi,1999,4.4,64,Espana,Priorato,Priorat Red,4.0,3.0,26.88105413855351
967,Jorge Ordonez,No. 2 Victoria,2018,4.4,64,Espana,Malaga,unknown,4.0,3.0,30.75837382159557
968,Remelluri,Granja Gran Reserva Rioja,2013,4.4,63,Espana,Rioja,Rioja Red,4.0,3.0,29.22399728643245
969,Castillo Perelada,Emporda Gran Claustro,2015,4.4,63,Espana,Emporda,Red,4.0,3.0,57.37510996114429
970,Anima Negra,Son Negre,2010,4.4,63,Espana,Mallorca,Red,4.0,3.0,22.487121401936975
971,Vinicola Real,200 Monges Rioja Reserva,2012,4.4,62,Espana,Rioja,Rioja Red,4.0,3.0,38.85637296538607
972,Ramon Bilbao,Lalomba Finca Valhonta,2017,4.4,61,Espana,Rioja,Rioja Red,4.0,3.0,50.87973813715416
973,Clos Mogador,Manyetes,2017,4.4,61,Espana,Priorato,Priorat Red,4.0,3.0,43.70602308066623
974,Vina Pedrosa,Gran Reserva,2014,4.4,60,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,35.592810077046124
975,Recaredo,Serral del Vell Brut Nature,2016,4.4,60,Espana,Cava,Cava,2.0,3.0,22.940912227801846
976,Abadia Retuerta,Pago Valdebellon,2016,4.4,60,Espana,Sardon de Duero,Cabernet Sauvignon,4.0,3.0,35.09056601497832
977,Gramona,Cava Celler Batlle,2011,4.4,59,Espana,Cava,Cava,2.0,3.0,23.759971462443673
978,Vina Sastre,Pesus Ribera del Duero,2003,4.4,59,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,45.25458909866961
979,Terroir Al Limit Soc. Lda,Les Tosses,2013,4.4,59,Espana,Priorato,Priorat Red,4.0,3.0,41.93319204560635
980,Leda,Guarda de Leda Seleccion Tempranillo,2015,4.4,59,Espana,Castilla y Leon,Tempranillo,4.0,2.0,67.86541351637516
981,Enric Soler,Nun Vinya dels Taus,2018,4.4,59,Espana,Penedes,unknown,4.0,3.0,17.016184114222597
982,Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2016,4.4,58,Espana,Priorato,Priorat Red,4.0,3.0,45.54252937410456
983,Es Fangar,Lo Cortinelo.Lo Blanc,2017,4.4,58,Espana,Pla i Llevant,unknown,4.0,3.0,20.350051992292492
984,Cal Batllet - Celler Ripoll Sans,5 Partides Gratallops Vi de La Vila,2014,4.4,58,Espana,Priorato,Priorat Red,4.0,3.0,57.8091576000902
985,Llopart,Cava Ex-Vite Gran Reserva Brut,2010,4.4,57,Espana,Cava,Cava,2.0,3.0,29.744631992148925
986,Vega Sicilia,Valbuena 5o,1982,4.4,56,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,40.944591497649526
987,Portia,Summa Edicion Limitada,2015,4.4,56,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,31.239559778118974
988,Bodegas Mas Alta,Cirerets,2019,4.4,56,Espana,Priorato,Priorat Red,4.0,3.0,28.639567832389957
989,Los Aguilares,Pago El Espino,2019,4.4,56,Espana,Sierras de Malaga,Red,4.0,3.0,42.155396994279045
990,La Vicalanda,Gran Reserva,2015,4.4,55,Espana,Rioja,Rioja Red,4.0,3.0,27.985128599998234
991,Vina Pedrosa,Perez Pascuas Gran Reserva Seleccion,2015,4.4,55,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,31.312613459874
992,Ostatu,Gloria Rioja,2011,4.4,55,Espana,Rioja Alavesa,Rioja Red,4.0,3.0,22.346852626938244
993,Finca Valpiedra,Petra de Valpiedra Garnacha,2017,4.4,55,Espana,Rioja,Grenache,5.0,3.0,24.831425461522258
994,Vina Pomal,Alto de la Caseta,2015,4.4,54,Espana,Rioja,Rioja Red,4.0,3.0,44.34064922215748
995,Recaredo,Serral del Vell Brut Nature,2015,4.4,54,Espana,Cava,Cava,2.0,3.0,31.83556039824566
996,Tridente,Rejon Tempranillo,2017,4.4,54,Espana,Castilla y Leon,Tempranillo,4.0,2.0,41.416396525653
997,Vall Llach,Mas de la Rosa,2016,4.4,53,Espana,Priorato,Priorat Red,4.0,3.0,20.435281287673433
998,Baigorri,Rioja B70,2014,4.4,52,Espana,Rioja,Rioja Red,4.0,3.0,28.319957974710405
999,Matarromera,Gran Reserva,2014,4.4,52,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,32.09708687290163
1000,Vivaltus,Tinto,2016,4.4,52,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,30.964700003351254
1001,Comenge,Don Miguel,2016,4.4,51,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,27.76624678196299
1002,Collbaix Celler El Moli,Singular Negre,2015,4.4,51,Espana,Pla de Bages,Cabernet Sauvignon,4.0,3.0,24.058273996278103
1003,Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2017,4.4,51,Espana,Priorato,Priorat Red,4.0,3.0,30.81288485568166
1004,Martinez Lacuesta,Rioja Reserva Especial,1922,4.4,51,Espana,Rioja Alta,Rioja Red,4.0,3.0,26.440711886431245
1005,Pujanza,Rioja Cisma,2014,4.4,50,Espana,Rioja,Rioja Red,4.0,3.0,45.25102555899366
1006,Jesus Madrazo,Seleccion Rioja,2018,4.4,50,Espana,Rioja,Rioja Red,4.0,3.0,21.260179110827494
1007,Allende,Martires Rioja,2015,4.4,50,Espana,Rioja,Rioja White,3.0,3.0,28.709577610738734
1008,Llopart,Cava Original Brut (Espumos),2010,4.4,49,Espana,Cava,Cava,2.0,3.0,42.35020681229321
1009,Albet i Noya,Marti Reserva Penedes,2015,4.4,49,Espana,Penedes,Red,4.0,3.0,22.10638425782713
1010,La Rioja Alta,Vina Ardanza Reserva Seleccion Especial,2015,4.4,49,Espana,Rioja,Rioja Red,4.0,3.0,27.87278340118951
1011,Juan Pinero,Oloroso 30 Years Old V.O.R.S,2017,4.4,48,Espana,Jerez Oloroso,Sherry,4.0,3.0,34.15254532918334
1012,Olivier Riviere,Pozo Alto,2016,4.4,48,Espana,Rioja,Rioja Red,4.0,3.0,30.285909543708158
1013,Bodegas Amaren,El Cristo de Samaniego,2017,4.4,47,Espana,Rioja Alavesa,Rioja Red,4.0,3.0,39.27059304696695
1014,Bodegas Tierra,El Belisario,2016,4.4,47,Espana,Rioja,Tempranillo,4.0,2.0,12.2289529282707
1015,Torre de Ona,Baron de Ona Rioja Reserva,1995,4.4,46,Espana,Rioja,Rioja Red,4.0,3.0,12.68553843924201
1016,Clos Erasmus,Priorat,2017,4.4,45,Espana,Priorato,Priorat Red,4.0,3.0,32.213080422659004
1017,Toro Albala,Don PX Seleccion,1968,4.4,45,Espana,Montilla-Moriles,Pedro Ximenez,5.0,1.0,29.583427106697172
1018,Monte Real,Gran Reserva,1978,4.4,45,Espana,Rioja,Rioja Red,4.0,3.0,42.52370930646225
1019,Do Ferreiro (Bodegas Gerardo Mendez),Cepas Vellas Rias Baixas Albarino,2020,4.4,44,Espana,Rias Baixas,Albarino,3.0,3.0,44.289671718817544
1020,Legaris,La Aguilera,2016,4.4,44,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,33.15718891526649
1021,Bodega Contador (Benjamin Romeo),Pirata,2014,4.4,44,Espana,Rioja,Rioja White,3.0,3.0,23.555780715909577
1022,Vinas del Vero,Blecua Somontano,2014,4.4,43,Espana,Somontano,Red,4.0,3.0,44.651896224187794
1023,Territorio Luthier,Hispania,2018,4.4,43,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,11.428406332368468
1024,Martin Codax,Arousa,2019,4.4,44,Espana,Vino de Espana,Albarino,3.0,3.0,12.22590902486445
1025,Vinedos Hermanos Hernaiz,Las Cenizas Tempranillo,2018,4.4,43,Espana,Rioja Alta,Rioja Red,4.0,3.0,28.484079540359062
1026,Cims de Porrera,Solanes Priorat,2003,4.4,43,Espana,Priorato,Priorat Red,4.0,3.0,33.23633040383493
1027,Artadi,Grandes Anadas Rioja,1994,4.4,43,Espana,Rioja,Rioja Red,4.0,3.0,27.878591980771716
1028,Martinet,Cami Pesseroles,2017,4.4,42,Espana,Priorato,Priorat Red,4.0,3.0,28.53718680997531
1029,Freixenet,Cava Cuvee De Prestige Trepat,2019,4.4,43,Espana,Cava,Cava,2.0,3.0,21.24800349720158
1030,Azpilicueta,Felix Azpilicueta Coleccion Privada,2019,4.4,41,Espana,Rioja,Rioja Red,4.0,3.0,21.24800349720158
1031,Gramona,Savinat Sauvignon Blanc,2019,4.4,41,Espana,Penedes,Sauvignon Blanc,3.0,3.0,48.258110506952335
1032,Veronica Salgado,Capricho Crianza,2017,4.4,41,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,44.39316443463781
1033,Vinedos Hermanos Hernaiz,Finca La Emperatriz Vinedo Singular Tinto,2017,4.4,41,Espana,Rioja Alta,Rioja Red,4.0,3.0,28.490416565472742
1034,Clos Galena,Galena,2017,4.4,41,Espana,Priorato,Priorat Red,4.0,3.0,40.78539124306576
1035,Imperial,Rioja Reserva,1982,4.4,41,Espana,Rioja,Rioja Red,4.0,3.0,39.659565823516914
1036,Osborne,Solera PAP Palo Cortado Rare Sherry,2017,4.4,41,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,22.70957556890994
1037,Bodegas Imperiales - Abadia de San Quirce,Finca Helena,2015,4.4,40,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,29.82920561878973
1038,Marta Mate,Primordium,2012,4.4,40,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,38.49110455660957
1039,Albet i Noya,Marti Reserva Penedes,2016,4.4,39,Espana,Penedes,Red,4.0,3.0,31.092674750776496
1040,Bodegas Mas Alta,La Solana Alta,2018,4.4,39,Espana,Priorato,unknown,4.0,3.0,42.374558039545036
1041,Venta Las Vacas,La Cuartilleja Reserva,2016,4.4,39,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,34.700447942348546
1042,Emilio Moro,Malleolus de Sanchomartin,2018,4.4,39,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,30.314213142550898
1043,Figuero,Noble,2015,4.4,38,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,28.035966489723478
1044,Baigorri,De Garage Rioja,2005,4.4,37,Espana,Rioja,Rioja Red,4.0,3.0,25.665175767664778
1045,Pago Calzadilla,Gran Calzadilla,2010,4.4,37,Espana,Pago Calzadilla,Red,4.0,3.0,32.477900019021945
1046,Vivanco,4 Varietales Coleccion Rioja,2017,4.4,37,Espana,Rioja,Rioja Red,4.0,3.0,39.82722972917327
1047,Fernandez Gao,Oloroso,2017,4.4,38,Espana,Jerez-Xeres-Sherry,Sherry,4.0,3.0,51.89031406810318
1048,Allende,Aurus,1998,4.4,37,Espana,Rioja,Rioja Red,4.0,3.0,24.967872669282087
1049,Toro Albala,Don PX Pedro Ximenez,1973,4.4,37,Espana,Montilla-Moriles,Pedro Ximenez,5.0,1.0,23.997395928148535
1050,Museum,Numerus Clausus,2012,4.4,37,Espana,Cigales,Tempranillo,4.0,2.0,39.789785610848185
1051,Pujanza,Rioja Cisma,2012,4.4,37,Espana,Rioja,Rioja Red,4.0,3.0,22.940061189258813
1052,Vinicola Real,200 Monges Rioja Seleccion Especial Reserva Blanco,2008,4.4,36,Espana,Rioja,Rioja White,3.0,3.0,27.64031647652405
1053,Toro Albala,Don PX Gran Reserva,1994,4.4,36,Espana,Montilla-Moriles,Pedro Ximenez,5.0,1.0,37.34043569425171
1054,Castillo Perelada,Emporda Aires de Garbet,2018,4.4,36,Espana,Emporda,Red,4.0,3.0,27.74380919234386
1055,Marques de Riscal,Rioja Gran Reserva,1996,4.4,36,Espana,Rioja,Rioja Red,4.0,3.0,36.59895381125216
1056,Harveys,30 Years V.O.R.S Very Old Palo Cortado Blend Medium Sherry,2017,4.4,35,Espana,Jerez Palo Cortado,Sherry,4.0,3.0,37.71631557972796
1057,Farina,Campus Gothorum,2017,4.4,35,Espana,Toro,Toro Red,5.0,3.0,43.37617810386382
1058,Tinto Pesquera,Gran Reserva,2015,4.4,35,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,36.22307392577545
1059,Enric Soler,Nun Vinya dels Taus,2019,4.4,35,Espana,Penedes,unknown,4.0,3.0,33.226876100603704
1060,Galindo San Millan,La Pizca,2016,4.4,35,Espana,Toro,Red,4.0,3.0,39.0924091377542
1061,Equipo Navazos,La Bota 90 de Manzanilla Pasada,2017,4.4,35,Espana,Manzanilla,Sherry,4.0,3.0,28.407629353255516
1062,Legaris,Moradillo de Roa,2017,4.4,35,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,25.79599023943183
1063,Bodegas Casa Primicia,Cofradia,2014,4.4,34,Espana,Rioja,Rioja Red,4.0,3.0,12.230346929634152
1064,Pujanza,Rioja Cisma,2009,4.4,34,Espana,Rioja,Rioja Red,4.0,3.0,39.886867926843934
1065,Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera,2009,4.4,34,Espana,Priorato,Priorat Red,4.0,3.0,38.83063344479751
1066,Castell Miquel,Stairway To Heaven Rosado,2020,4.4,34,Espana,Mallorca,unknown,4.0,3.0,27.290267584779713
1067,Barco del Corneta,La Silleria,2017,4.4,34,Espana,Castilla y Leon,unknown,4.0,3.0,28.757678244999852
1068,Joan d'Anguera,Planella,2020,4.4,34,Espana,Montsant,Montsant Red,4.0,3.0,40.35867295484695
1069,Martin Codax,Gallaecia Rias Baixes Albarino,2017,4.4,34,Espana,Rias Baixas,Albarino,3.0,3.0,10.83598995116904
1070,Tinto Pesquera,Gran Reserva,1994,4.4,34,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,39.24131118637115
1071,Xaloc,Monada,2013,4.4,33,Espana,Mallorca,Red,4.0,3.0,32.10976355042817
1072,Bodegas 6o Elemento - Vino Sexto Elemento,Tinto,2019,4.4,33,Espana,Valencia,Red,4.0,3.0,37.71327167632171
1073,Scala Dei,Heretge Priorat,2018,4.4,33,Espana,Priorato,Priorat Red,4.0,3.0,16.5873003818524
1074,Terra Remota,Usted,2009,4.4,33,Espana,Emporda,Red,4.0,3.0,38.766462254961425
1075,Allende,Martires Rioja,2017,4.4,33,Espana,Rioja,Rioja White,3.0,3.0,37.70570410302821
1076,Bodegas Frontaura,Verdejo,2017,4.4,32,Espana,Toro,Verdejo,3.0,3.0,36.216986118962495
1077,Carlos Moro,Vina Garugele,2015,4.4,32,Espana,Rioja,Rioja Red,4.0,3.0,29.36419268671989
1078,Bodegas Luis Perez,Petit Verdot,2013,4.4,32,Espana,Andalucia,Red,4.0,3.0,37.33434788743875
1079,Ladairo,Barrica,2018,4.4,32,Espana,Monterrei,Red,4.0,3.0,61.87198525536451
1080,Conreria d'Scala Dei,Voltons,2017,4.4,32,Espana,Priorato,Priorat Red,4.0,3.0,16.824141599683117
1081,Castell d'Encus,Ekam Essencia,2015,4.4,32,Espana,Costers del Segre,unknown,4.0,3.0,27.64031647652405
1082,Traslascuestas,Valcavado de Traslascuestas,2014,4.4,31,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,28.73637092115473
1083,Tobia,Oscar Tobia Gran Reserva Rioja,2014,4.4,31,Espana,Rioja,Rioja Red,4.0,3.0,32.08845622658305
1084,Alvaro Palacios,La Baixada,2018,4.4,31,Espana,Priorato,Priorat Red,4.0,3.0,29.87504001347611
1085,Bodega Contador (Benjamin Romeo),La Cueva del Contador Rioja,2019,4.4,31,Espana,Rioja,Rioja Red,4.0,3.0,25.43960432257427
1086,Lopez Cristobal,Seleccion,2012,4.4,31,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,22.08751901714595
1087,Codorniu,Cava El Tros Nou Pinot Noir,2009,4.4,30,Espana,Cava,Cava,2.0,3.0,23.204880785621754
1088,Clos Mogador,Manyetes,2018,4.4,30,Espana,Priorato,Priorat Red,4.0,3.0,38.769506158367676
1089,Sota els Angels,Tinto,2007,4.4,30,Espana,Emporda,Red,4.0,3.0,23.198792978808797
1090,Berceo,Los Dominios de Berceo Prefiloxerico,2015,4.4,29,Espana,Rioja,Rioja Red,4.0,3.0,38.12394941789489
1091,Romate,Old & Plus Amontillado,2017,4.4,28,Espana,Jerez Amontillado,Sherry,4.0,3.0,30.97109445810679
1092,Toro Albala,Don PX Convento Seleccion,1968,4.4,28,Espana,Montilla-Moriles,Pedro Ximenez,5.0,1.0,44.030617336255546
1093,Mas Blanch I Jove,Sao Expressiu,2012,4.4,28,Espana,Costers del Segre,Red,4.0,3.0,30.992401781952367
1094,Carlos Serres,Onomastica Rioja Reserva,2014,4.4,28,Espana,Rioja,Rioja Red,4.0,3.0,40.024092798435504
1095,La Rioja Alta,Vina Arana Gran Reserva,2015,4.4,28,Espana,Rioja,Rioja Red,4.0,3.0,34.36579441122581
1096,Anayon,Carinena Parcela 15 Vinas Viejas,2017,4.4,28,Espana,Carinena,Red,4.0,3.0,29.853732689630988
1097,David Moreno,Vobiscum,2015,4.4,28,Espana,Rioja,Rioja Red,4.0,3.0,34.68196272432101
1098,Vina Pedrosa,La Navilla,2017,4.4,27,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,35.09962435048624
1099,Edra,Merlot - Syrah,2016,4.4,27,Espana,Ribera del Gallego-Cinco Villas,Red,4.0,3.0,40.27648756287226
1100,Bodega Numanthia,Termanthia,2000,4.4,27,Espana,Toro,Toro Red,5.0,3.0,35.740323832325885
1101,Gutierrez de la Vega,Casta Diva Cosecha Miel Moscatel Dulce,2018,4.4,27,Espana,Alicante,unknown,4.0,3.0,30.212515650416435
1102,Marques de Riscal,Baron de Chirel Rioja Reserva,2017,4.4,27,Espana,Rioja,Rioja Red,4.0,3.0,28.41067325666222
1103,Valdelosfrailes,Pago de Las Costanas,2005,4.4,27,Espana,Castilla y Leon,Tempranillo,4.0,2.0,26.693996546684275
1104,Remirez de Ganuza,Rioja Blanco,2019,4.4,27,Espana,Rioja,Rioja White,3.0,3.0,33.23625702912409
1105,Briego,Vendimia Seleccionada,2020,4.4,27,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,39.95103911668048
1106,Guillem Carol - Cellers Carol Valles,Cava Gran Reserva Familiar Millenium Brut,2011,4.4,27,Espana,Cava,Cava,2.0,3.0,29.941431449806714
1107,Barahonda,Zona Zepa Monastrell,2015,4.4,26,Espana,Yecla,Monastrell,5.0,3.0,41.92982554918808
1108,Abadia Retuerta,Petit Verdot,2016,4.4,26,Espana,Sardon de Duero,Red,4.0,3.0,38.769506158367676
1109,Tobia,Alma Tobia Blanco,2016,4.4,26,Espana,Rioja,Rioja White,3.0,3.0,17.08896119604651
1110,Vina Pomal,Reserva,1970,4.4,25,Espana,Rioja,Rioja Red,4.0,3.0,39.84120937574653
1111,Particular,Garnacha Vinas Centenarias,2015,4.4,25,Espana,Carinena,Grenache,5.0,3.0,10.096668478549418
1112,Bodegas Frontonio,El Jardin de las Iguales Vinedo Historico Garnacha,2016,4.4,25,Espana,Aragon,Grenache,5.0,3.0,25.576634778208017
1113,Bodegas Asenjo & Manso,Silvanus Edicion Limitada Ribera del Duero,2015,4.4,25,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,39.941907406460814
1114,La Rioja Alta,Vina Ardanza Reserva,2009,4.3,10273,Espana,Rioja,Rioja Red,4.0,3.0,39.009974527479244
1115,La Rioja Alta,Vina Ardanza Reserva,2012,4.3,9092,Espana,Rioja,Rioja Red,4.0,3.0,41.06840088515628
1116,Familia Torres,San Valentin Parellada,2019,4.3,7401,Espana,Cataluna,unknown,4.0,3.0,42.142898787641116
1117,Abadia Retuerta,Seleccion Especial,2016,4.3,7293,Espana,Sardon de Duero,Red,4.0,3.0,37.65214438989142
1118,R. Lopez de Heredia,Vina Tondonia Reserva,2008,4.3,6521,Espana,Rioja,Rioja Red,4.0,3.0,18.176133148758254
1119,Pintia,Toro,2010,4.3,6345,Espana,Toro,Toro Red,5.0,3.0,20.964069441856736
1120,Abadia Retuerta,Seleccion Especial,2015,4.3,5152,Espana,Sardon de Duero,Red,4.0,3.0,39.43785835760127
1121,La Rioja Alta,Rioja Gran Reserva 904,2004,4.3,4994,Espana,Rioja,Rioja Red,4.0,3.0,40.02104889502925
1122,Dominio de Pingus,PSI,2018,4.3,4767,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,41.534118106346796
1123,Dominio de Pingus,PSI,2017,4.3,4457,Espana,Ribera del Duero,Ribera Del Duero Red,5.0,3.0,15.469938613376144
1124,Muga,Seleccion Especial (Reserva),2015,4.3,4266,Espana,Rioja,Rioja Red,4.0,3.0,32.487338377184415
1125,Pago de Carraovejas,Tinto,2012,4.3,4023,Espana,Ribera del Duero,Ribera Del Duero Red,4.0,3.0,17.186949352927513
1126,Emilio Moro,Malleolus,2016,4.3,3997,Espana,Ribera del Duero,Ribera Del Duero Red,4.0,3.0,16.21873885136847
1127,Muga,Seleccion Especial (Reserva),2014,4.3,3829,Espana,Rioja,Rioja Red,4.0,3.0,55.16781464450787
1128,Matarromera,Ribera del Duero Reserva,2014,4.3,3660,Espana,Ribera del Duero,Ribera Del Duero Red,4.0,3.0,45.494984093069434
1129,Matarromera,Ribera del Duero Reserva,2015,4.3,3620,Espana,Ribera del Duero,Ribera Del Duero Red,4.0,3.0,24.081524966686175
1130,Muga,Prado Enea Gran Reserva,2006,4.3,3608,Espana,Rioja,Rioja Red,4.0,3.0,43.26026055611737
1131,Bodegas Mauro,Red,2017,4.3,3587,Espana,Castilla y Leon,Red,4.0,3.0,30.502861779041268
1132,Arzuaga,Ribera del Duero Crianza,2018,4.3,3524,Espana,Ribera del Duero,Ribera Del Duero Red,4.0,3.0,13.761810365743713
